time,speed,y4,y6,y8,y10,eps4,eps6,eps8,eps10,sigma_y4,sigma_y6,sigma_y8,sigma_y10,sigma_eps4,sigma_eps6,sigma_eps8,sigma_eps10,K4,K6,K8,K10,delta_f,L
1.48,2.68280879099434,-0.008351677053258,-0.008154680442594,-0.0079576838303,-0.007760687219127,9.84983054026191E-05,9.84983054026191E-05,9.84983054026191E-05,9.84983054026191E-05,0.0010052064,0.0010032933,0.0010064662,0.0010078197,0.0010010834,0.0010133472,0.0010023274,0.0010074727,0,0,0,0,0.000418756785123,8
1.5,2.79154344124895,-0.00825411196394,-0.008022399512113,-0.007790687060296,-0.007558974607718,0.00011585622649,0.00011585622649,0.00011585622649,0.00011585622649,0.0010047945,0.0010029662,0.001005597,0.0010074888,0.0010009988,0.0010117629,0.0010021249,0.001006972,0,0,0,0,-0.002214973684767,8
1.52,2.89718930273118,-0.008016989100526,-0.007701285935598,-0.007385582770232,-0.007069879606883,0.000157851583512,0.000157851583512,0.000157851583512,0.000157851583512,0.0010050655,0.0010032972,0.0010055143,0.001008553,0.0010010639,0.0010121134,0.0010022502,0.0010071266,0,0,0,0,-0.003589434776588,8
1.54,3.00020697017741,-0.007719246124878,-0.007295679510432,-0.006872112895685,-0.006448546279902,0.000211783308888,0.000211783308888,0.000211783308888,0.000211783308888,0.0010047026,0.0010028763,0.0010050087,0.0010076462,0.0010009679,0.0010109443,0.001002066,0.0010064768,0,0,0,0,-0.003048981188972,8
1.56,3.10074042560205,-0.007562187504118,-0.00700597063339,-0.006449753763579,-0.005893536892634,0.00027810843951,0.00027810843951,0.00027810843951,0.00027810843951,0.0010049688,0.0010028728,0.0010051217,0.0010076758,0.0010010059,0.0010111795,0.0010020408,0.0010065861,0,0,0,0,-0.003833503396359,8
1.58,3.19969600336121,-0.007082742108052,-0.006341638937503,-0.005600535768109,-0.004859432599016,0.000370551593259,0.000370551593259,0.000370551593259,0.000370551593259,0.0010052199,0.0010028515,0.0010054399,0.0010078193,0.0010010307,0.0010116127,0.001002166,0.0010068261,0,0,0,0,-0.005977087227452,8
1.6,3.29696419937568,-0.006441638828469,-0.005473921134141,-0.004506203440498,-0.003538485746405,0.000483858865548,0.000483858865548,0.000483858865548,0.000483858865548,0.0010049243,0.0010030505,0.0010055212,0.0010078419,0.0010009678,0.0010120294,0.0010020623,0.001006656,0,0,0,0,-0.006240895407233,8
1.62,3.39279572718799,-0.005714578733499,-0.004493957482223,-0.003273336231145,-0.002052714982286,0.000610310663166,0.000610310663166,0.000610310663166,0.000610310663166,0.0010046877,0.0010033944,0.0010056006,0.0010081119,0.0010009245,0.0010125596,0.0010019899,0.0010065116,0,0,0,0,-0.006268540576543,8
1.64,3.4874087440918,-0.004978470819823,-0.003502091083949,-0.002025711349721,-0.000549331616401,0.000738189935018,0.000738189935018,0.000738189935018,0.000738189935018,0.0010049501,0.0010031844,0.0010061776,0.0010070641,0.0010009678,0.0010131014,0.0010019485,0.0010065027,0,0,0,0,-0.00533616908175,8
1.66,3.58097393139858,-0.004167717766195,-0.002413039002814,-0.00065836023815,0.001096318519246,0.000877339493983,0.000877339493983,0.000877339493983,0.000877339493983,0.001005098,0.0010032313,0.0010068585,0.0010064287,0.00100096,0.0010139932,0.0010018373,0.0010067361,0,0,0,0,-0.006795388904113,8
1.68,3.67365791931788,-0.003240516697257,-0.001169819008305,0.000900878699216,0.002971576387663,0.001035349033177,0.001035349033177,0.001035349033177,0.001035349033177,0.0010052,0.0010037478,0.00100736,0.0010070526,0.0010009832,0.0010153691,0.0010018889,0.0010069164,0,0,0,0,-0.007851977910842,8
1.7,3.76562381707719,-0.002324651870499,5.92575061875224E-05,0.002443167110792,0.00482707660206,0.001191955027912,0.001191955027912,0.001191955027912,0.001191955027912,0.0010050067,0.001003501,0.0010078017,0.0010062804,0.001000932,0.0010153633,0.0010017942,0.0010066469,0,0,0,0,-0.005817370139039,8
1.72,3.85696873070463,-0.001464437429299,0.001211534394905,0.003887506217636,0.0065634780418,0.001337986310787,0.001337986310787,0.001337986310787,0.001337986310787,0.0010051845,0.0010035253,0.0010089118,0.0010060787,0.0010010023,0.00101658,0.0010018987,0.0010068769,0,0,0,0,-0.004950230730313,8
1.74,3.94779033525266,-0.000621616971309,0.002336051279236,0.005293719522397,0.008251387767,0.00147883466117,0.00147883466117,0.00147883466117,0.00147883466117,0.0010044159,0.0010035842,0.0010080524,0.0010062475,0.0010008679,0.0010157246,0.0010017678,0.0010064318,0,0,0,0,-0.005157118636914,8
1.76,4.03818339138213,0.000155590007612,0.003368108438465,0.006580626873601,0.009793145309597,0.001606259908502,0.001606259908502,0.001606259908502,0.001606259908502,0.0010044159,0.0010035842,0.0010080524,0.0010062475,0.0010008679,0.0010157246,0.0010017678,0.0010064318,0,0,0,0,-0.003655203916137,8
1.78,4.12821856740199,0.000812435179332,0.004234404958857,0.007656374740002,0.011078344520706,0.001710985725473,0.001710985725473,0.001710985725473,0.001710985725473,0.0010042606,0.0010035319,0.0010077978,0.0010060839,0.0010008352,0.0010152301,0.0010016697,0.0010063276,0,0,0,0,-0.002108871771863,8
1.8,4.21796181349124,0.001394948043587,0.004993971473078,0.008592994904492,0.01219201833567,0.001799512686682,0.001799512686682,0.001799512686682,0.001799512686682,0.0010047103,0.0010033826,0.0010082547,0.0010060436,0.001000835,0.0010154982,0.0010017515,0.0010066488,0,0,0,0,-0.002123824643599,8
1.82,4.30746949072126,0.001913788454375,0.005661844085173,0.00940989971736,0.013157955348323,0.001874028912555,0.001874028912555,0.001874028912555,0.001874028912555,0.0010043824,0.0010033607,0.0010078762,0.0010060106,0.0010007911,0.001014944,0.0010017084,0.0010063589,0,0,0,0,-0.00152796423251,8
1.84,4.39679174556188,0.002408269911768,0.006290317302901,0.010172364694044,0.014054412086157,0.00194102491451,0.00194102491451,0.00194102491451,0.00194102491451,0.0010046118,0.0010034983,0.0010085884,0.0010061382,0.0010008204,0.0010159689,0.0010017867,0.0010066221,0,0,0,0,-0.001763155255827,8
1.86,4.4859690340163,0.00283068818436,0.00681784837964,0.010805008574572,0.014792168767261,0.001993581417802,0.001993581417802,0.001993581417802,0.001993581417802,0.0010044242,0.0010035145,0.0010078652,0.0010065329,0.0010008169,0.0010153529,0.0010017743,0.0010064292,0,0,0,0,-0.000448275845822,8
1.88,4.57503981989835,0.003214632186191,0.007288621781554,0.011362611378079,0.015436600972557,0.002036996206346,0.002036996206346,0.002036996206346,0.002036996206346,0.0010046286,0.0010034187,0.0010082836,0.0010059088,0.0010008698,0.001015732,0.0010017668,0.0010066656,0,0,0,0,-0.000757562719973,8
1.9,4.66403520308109,0.003556082353989,0.007698038673133,0.011839994992367,0.015981951312464,0.00207097964011,0.00207097964011,0.00207097964011,0.00207097964011,0.0010050253,0.001003182,0.0010084513,0.0010058851,0.001000982,0.0010156027,0.0010018535,0.0010067977,0,0,0,0,-0.00019279325728,8
1.92,4.75297378791688,0.003899557406038,0.008105248719411,0.012310938027669,0.016516628337799,0.00210284670514,0.00210284670514,0.00210284670514,0.00210284670514,0.0010049604,0.0010030923,0.0010079391,0.0010059455,0.0010009962,0.0010148588,0.0010019151,0.0010068723,0,0,0,0,-0.000793451717116,8
1.94,4.84184093524822,0.004203965404432,0.008457431485197,0.012710899593816,0.016964366688641,0.00212673515049,0.00212673515049,0.00212673515049,0.00212673515049,0.0010047323,0.0010032406,0.0010083263,0.0010061994,0.001001068,0.0010156344,0.0010019471,0.0010073114,0,0,0,0,0.000193053090325,8
1.96,4.93061823452315,0.004440162076819,0.00871588238643,0.012991604735663,0.017267326064445,0.002137862293304,0.002137862293304,0.002137862293304,0.002137862293304,0.001004705,0.0010033435,0.0010089561,0.0010057697,0.0010010515,0.001016435,0.0010019247,0.0010075346,0,0,0,0,0.000844990361685,8
1.98,5.01929410915547,0.00462746054879,0.008905039146836,0.013182619784717,0.017460199404348,0.002138791439892,0.002138791439892,0.002138791439892,0.002138791439892,0.0010049621,0.0010033235,0.0010088271,0.00100615,0.0010010451,0.0010162817,0.0010020767,0.0010080347,0,0,0,0,0.000899801178109,8
2,5.10802614069135,0.004779066613739,0.009042803095583,0.013306541610461,0.017570279109271,0.002131870363955,0.002131870363955,0.002131870363955,0.002131870363955,0.0010050123,0.0010036841,0.001008905,0.0010072528,0.0010012,0.0010170937,0.0010021451,0.0010084793,0,0,0,0,0.000974589715574,8
2.02,5.19647011976088,0.004838747473836,0.009056031718857,0.013273315964381,0.017490600208797,0.00210864368515,0.00210864368515,0.00210864368515,0.00210864368515,0.0010047919,0.0010031189,0.0010093356,0.0010059044,0.0010011548,0.0010164262,0.0010019165,0.0010078149,0,0,0,0,0.002205900951296,8
2.04,5.28478460481727,0.004820474698544,0.008961628208969,0.013102779744691,0.017243932268493,0.002070577741064,0.002070577741064,0.002070577741064,0.002070577741064,0.0010049826,0.0010032116,0.0010106742,0.0010056245,0.0010013211,0.0010179995,0.0010018685,0.0010078775,0,0,0,0,0.002342595854076,8
2.06,5.37296083322637,0.004800893637018,0.008861208150528,0.012921520727223,0.016981834273638,0.002030158167303,0.002030158167303,0.002030158167303,0.002030158167303,0.0010048877,0.0010031722,0.0010113778,0.0010054336,0.0010013502,0.001018952,0.0010018438,0.0010079878,0,0,0,0,0.001488346440048,8
2.08,5.46098527999501,0.004770342222948,0.00874456907905,0.012718797830751,0.016693025635177,0.001987115209669,0.001987115209669,0.001987115209669,0.001987115209669,0.0010045717,0.0010029472,0.0010112718,0.0010042841,0.0010012353,0.0010182608,0.0010016003,0.0010072103,0,0,0,0,0.001823973006908,8
2.1,5.54885531332682,0.004754976536504,0.008646896751806,0.012538816967219,0.016430737183013,0.001945961335852,0.001945961335852,0.001945961335852,0.001945961335852,0.0010046582,0.0010030214,0.0010104224,0.0010046875,0.0010012444,0.0010175088,0.0010016636,0.0010073454,0,0,0,0,0.001306942830526,8
2.12,5.63655577317994,0.004673801659775,0.008462668126759,0.012251536400145,0.01604040377192,0.001894434818526,0.001894434818526,0.001894434818526,0.001894434818526,0.0010050006,0.00100346,0.0010104707,0.0010053404,0.0010012551,0.0010183174,0.0010017545,0.0010077747,0,0,0,0,0.002706723092548,8
2.14,5.72409184826533,0.004516346359535,0.008176894399431,0.011837444183968,0.015497993098154,0.001830275478286,0.001830275478286,0.001830275478286,0.001830275478286,0.0010049259,0.0010032539,0.0010098927,0.001004668,0.001001228,0.0010173676,0.0010016934,0.0010074454,0,0,0,0,0.002920455586475,8
2.16,5.81145415918674,0.004277391467898,0.007781507472352,0.011285625149198,0.014789741990777,0.001752059316773,0.001752059316773,0.001752059316773,0.001752059316773,0.0010049607,0.0010034967,0.001010251,0.0010048677,0.001001342,0.0010184278,0.0010018097,0.0010074938,0,0,0,0,0.003450230969302,8
2.18,5.89864760000319,0.004030365551781,0.007373061121651,0.010715756690935,0.014058452261957,0.001671348563137,0.001671348563137,0.001671348563137,0.001671348563137,0.0010050877,0.0010032782,0.0010104462,0.0010044853,0.0010013159,0.0010180597,0.0010017756,0.0010074154,0,0,0,0,0.002507654320535,8
2.2,5.98565788866733,0.003734470902455,0.006900371481932,0.01006627055242,0.013232170375248,0.001582950573387,0.001582950573387,0.001582950573387,0.001582950573387,0.0010051673,0.0010030168,0.0010104565,0.0010045464,0.0010013817,0.0010175616,0.0010017519,0.0010074714,0,0,0,0,0.003390146688773,8
2.22,6.0724906180169,0.003402016050396,0.006379276604552,0.009356538578479,0.012333799844751,0.001488631182119,0.001488631182119,0.001488631182119,0.001488631182119,0.0010055702,0.0010029936,0.0010106133,0.0010046352,0.0010014072,0.001017689,0.0010018517,0.0010076785,0,0,0,0,0.003175172258669,8
2.24,6.15913435266467,0.003000950798,0.005768619732186,0.00853628866635,0.011303957600949,0.00138383490861,0.00138383490861,0.00138383490861,0.00138383490861,0.0010059292,0.0010028186,0.0010105056,0.001004458,0.0010014401,0.0010173186,0.0010018924,0.0010077513,0,0,0,0,0.003894551130354,8
2.26,6.24559001135088,0.002499701942741,0.005025806850535,0.007551911759843,0.010078017270256,0.00126305278997,0.00126305278997,0.00126305278997,0.00126305278997,0.0010064368,0.0010028231,0.0010103006,0.0010046433,0.0010014488,0.0010172181,0.0010019422,0.0010079243,0,0,0,0,0.004601690132198,8
2.28,6.33185586809905,0.001880336801404,0.004127037386459,0.006373738509136,0.008620439630983,0.001123350796958,0.001123350796958,0.001123350796958,0.001123350796958,0.0010067066,0.0010030394,0.0010104933,0.0010049808,0.0010014386,0.0010177344,0.0010020026,0.0010076899,0,0,0,0,0.005211416223071,8
2.3,6.41793222572182,0.001135556416301,0.003062081018962,0.004988606078111,0.006915131598569,0.000963262679175,0.000963262679175,0.000963262679175,0.000963262679175,0.001005519,0.0010029161,0.0010096745,0.0010047582,0.0010012265,0.0010165297,0.001001952,0.0010070709,0,0,0,0,0.0057756210578,8
2.32,6.50383128615573,0.000351979858629,0.001945367788011,0.00353875572337,0.005132143654387,0.000796694050385,0.000796694050385,0.000796694050385,0.000796694050385,0.0010047973,0.0010030203,0.001008882,0.001004598,0.0010010203,0.0010158158,0.0010018116,0.0010065212,0,0,0,0,0.004725573976902,8
2.34,6.58954430017756,-0.000375593466928,0.000904552387089,0.002184698540837,0.003464845001113,0.000640073121985,0.000640073121985,0.000640073121985,0.000640073121985,0.0010050149,0.001002658,0.0010086942,0.0010039953,0.0010008961,0.001014709,0.001001797,0.0010063616,0,0,0,0,0.003401374747578,8
2.36,6.67506278793815,-0.001052785078016,-6.40276327508304E-05,0.00092472959855,0.001913486954996,0.000494378692781,0.000494378692781,0.000494378692781,0.000494378692781,0.0010053663,0.0010027786,0.0010087091,0.0010045397,0.0010009145,0.0010151678,0.001001837,0.0010068627,0,0,0,0,0.003287671593607,8
2.38,6.76038813291522,-0.001646796275963,-0.000914990126766,-0.000183184007283,0.000548622151237,0.000365903082912,0.000365903082912,0.000365903082912,0.000365903082912,0.0010064073,0.0010032027,0.0010094966,0.0010056081,0.001001147,0.0010169822,0.0010021821,0.0010074639,0,0,0,0,0.002232443568013,8
2.4,6.8455121244715,-0.002262901218974,-0.001785741833688,-0.001308582331686,-0.000831422706377,0.000238579751099,0.000238579751099,0.000238579751099,0.000238579751099,0.0010054263,0.0010027409,0.0010081092,0.0010057527,0.0010011838,0.0010149381,0.0010021767,0.0010069483,0,0,0,0,0.003661840281457,8
2.42,6.9304483111816,-0.002806347147639,-0.002553465282501,-0.002300583415789,-0.002047701564735,0.000126440931962,0.000126440931962,0.000126440931962,0.000126440931962,0.0010055301,0.0010027281,0.0010078038,0.0010063809,0.0010012123,0.0010146418,0.0010023069,0.0010074265,0,0,0,0,0.001659888376569,8
2.44,7.01518555272523,-0.003182800716322,-0.003092396409007,-0.003001992102078,-0.002911587773522,4.5202156087324E-05,4.5202156087324E-05,4.5202156087324E-05,4.5202156087324E-05,0.0010052383,0.0010025811,0.0010068557,0.0010066886,0.0010011379,0.001013283,0.0010022603,0.0010070382,0,0,0,0,4.76097164691252E-05,8
2.46,7.09972716713021,-0.003391874456858,-0.00339933130859,-0.003406788158068,-0.003414245010161,-3.7284182291352E-06,-3.7284182291352E-06,-3.7284182291352E-06,-3.7284182291352E-06,0.0010054986,0.0010024157,0.0010071124,0.0010066507,0.0010012469,0.0010133644,0.0010023378,0.0010069696,0,0,0,0,-0.000629787157607,8
2.48,7.18407540923117,-0.00347846516656,-0.003532793651782,-0.003587122136673,-0.003641450625392,-2.71642405856851E-05,-2.71642405856851E-05,-2.71642405856851E-05,-2.71642405856851E-05,0.0010051695,0.0010024552,0.0010079221,0.0010057783,0.0010011889,0.0010144721,0.0010021459,0.00100686,0,0,0,0,-0.0006989754618,8
2.5,7.26822663288286,-0.003454846470355,-0.003510240217216,-0.003565633964042,-0.003621027727752,-2.76968737326828E-05,-2.76968737326828E-05,-2.76968737326828E-05,-2.76968737326828E-05,0.001004483,0.0010026174,0.0010076786,0.0010056965,0.0010010509,0.0010146865,0.0010019924,0.0010065736,0,0,0,0,-0.001166137605423,8
2.52,7.35218285803429,-0.003350906777372,-0.003372212056741,-0.003393517344963,-0.003414822621499,-1.06526420163204E-05,-1.06526420163204E-05,-1.06526420163204E-05,-1.06526420163204E-05,0.0010048556,0.0010022195,0.0010077697,0.0010053136,0.0010010712,0.0010138938,0.0010019966,0.001006776,0,0,0,0,-0.001129781531047,8
2.54,7.43593749741612,-0.003119470457767,-0.003059866719437,-0.003000262969677,-0.002940659217455,2.98018753506095E-05,2.98018753506095E-05,2.98018753506095E-05,2.98018753506095E-05,0.001004603,0.0010025103,0.0010075561,0.00100538,0.0010010159,0.001014259,0.00100189,0.0010067036,0,0,0,0,-0.002365508950721,8
2.56,7.51950020320844,-0.002780063454504,-0.002597963075873,-0.002415862703905,-0.002233762327044,9.105018838524E-05,9.105018838524E-05,9.105018838524E-05,9.105018838524E-05,0.0010043755,0.0010025688,0.0010074336,0.001004678,0.0010010069,0.0010143601,0.0010017197,0.0010063458,0,0,0,0,-0.002321414527344,8
2.58,7.60287193009058,-0.002464124261752,-0.002161962817566,-0.00185980137798,-0.001557639852522,0.000151080722585,0.000151080722585,0.000151080722585,0.000151080722585,0.0010046085,0.0010027081,0.0010085279,0.0010044244,0.0010010673,0.0010159829,0.0010018053,0.0010067958,0,0,0,0,-0.000605933079545,8
2.6,7.68603750698411,-0.002045966157782,-0.001590277222987,-0.001134588229069,-0.000678899239773,0.000227844497723,0.000227844497723,0.000227844497723,0.000227844497723,0.0010048033,0.0010028306,0.0010085542,0.0010046321,0.0010010897,0.0010163557,0.0010017903,0.0010068684,0,0,0,0,-0.002959292404185,8
2.62,7.76901396806119,-0.001526842689194,-0.000883594491168,-0.000240346282976,0.00040290192636,0.000321624105346,0.000321624105346,0.000321624105346,0.000321624105346,0.00100539,0.0010026494,0.001009183,0.0010042128,0.0010010969,0.0010165636,0.0010017732,0.0010072123,0,0,0,0,-0.002748945793515,8
2.64,7.8517993821313,-0.001027632720581,-0.000202013517984,0.000623605679415,0.001449225064946,0.000412809611486,0.000412809611486,0.000412809611486,0.000412809611486,0.0010051649,0.0010029686,0.0010090856,0.0010048187,0.0010010957,0.001017542,0.001001784,0.0010073887,0,0,0,0,-0.001192142813089,8
2.66,7.93438897345412,-0.000592631006291,0.000392791715783,0.001378214457799,0.002363637426088,0.000492711387988,0.000492711387988,0.000492711387988,0.000492711387988,0.0010044934,0.0010024833,0.0010080907,0.0010040588,0.0010010948,0.0010154562,0.0010016119,0.0010064602,0,0,0,0,-0.000635729307344,8
2.68,8.01677021310802,-0.000352917810052,0.000725658620701,0.001804235067902,0.002882811764159,0.00053928824628,0.00053928824628,0.00053928824628,0.00053928824628,0.0010045987,0.001002354,0.001008307,0.0010041761,0.0010011175,0.001015644,0.0010017045,0.0010066772,0,0,0,0,0.00186216268655,8
2.7,8.09896844418195,-0.000251633301188,0.000867094966703,0.001985823244442,0.003104551789598,0.000559364165531,0.000559364165531,0.000559364165531,0.000559364165531,0.0010040805,0.0010023919,0.0010078072,0.0010042184,0.0010009613,0.0010149357,0.0010016395,0.001006195,0,0,0,0,0.001329619117307,8
2.72,8.18097019728715,-0.000261091518986,0.000853146130124,0.001967383652835,0.003081621174115,0.000557118787448,0.000557118787448,0.000557118787448,0.000557118787448,0.0010036153,0.0010025395,0.0010073747,0.0010040619,0.0010008326,0.0010145261,0.0010016094,0.0010060946,0,0,0,0,0.001773891631929,8
2.74,8.26277882791919,-0.000347600991823,0.00072886540975,0.001805331956522,0.00288179849622,0.000538233296825,0.000538233296825,0.000538233296825,0.000538233296825,0.001003977,0.0010027805,0.0010074963,0.0010046639,0.0010009225,0.0010151673,0.0010017616,0.0010064562,0,0,0,0,0.001643251239121,8
2.76,8.34439641893372,-0.000449812252588,0.000576979002201,0.001603770262,0.002630561499789,0.000513395647941,0.000513395647941,0.000513395647941,0.000513395647941,0.0010040095,0.0010024444,0.0010069807,0.0010049717,0.0010008767,0.0010139555,0.0010017448,0.0010063486,0,0,0,0,0.000995782847241,8
2.78,8.42581909975256,-0.000577585850076,0.000386987739854,0.001351561193595,0.002316134647119,0.000482286747843,0.000482286747843,0.000482286747843,0.000482286747843,0.0010041735,0.0010024557,0.0010072641,0.0010050908,0.0010009188,0.0010142489,0.0010018206,0.0010065403,0,0,0,0,0.001371864005865,8
2.8,8.50704746596773,-0.000627022401555,0.00029733563776,0.001221693673177,0.002146051493598,0.000462179035935,0.000462179035935,0.000462179035935,0.000462179035935,0.0010042939,0.0010026983,0.001007746,0.0010052929,0.0010009377,0.0010153479,0.001001946,0.0010068414,0,0,0,0,-0.000399715636427,8
2.82,8.58808210285483,-0.000564500426459,0.000355594107026,0.001275688671903,0.002195783222464,0.000460047292263,0.000460047292263,0.000460047292263,0.000460047292263,0.0010039891,0.001002439,0.0010073124,0.0010047544,0.0010008939,0.001014266,0.0010018179,0.0010062911,0,0,0,0,-0.000896355203459,8
2.84,8.66892637945584,-0.000440401953764,0.000497873153181,0.00143614825731,0.002374423140858,0.000469137570436,0.000469137570436,0.000469137570436,0.000469137570436,0.0010043177,0.0010025855,0.0010082369,0.0010050304,0.0010009398,0.0010156704,0.0010019453,0.0010068261,0,0,0,0,-0.000506573207474,8
2.86,8.74957786669821,-0.000284950317518,0.000684320328263,0.001653590990089,0.002622861880819,0.000484635347936,0.000484635347936,0.000484635347936,0.000484635347936,0.0010041312,0.0010025776,0.0010081286,0.0010047127,0.0010008954,0.001015457,0.0010018059,0.001006636,0,0,0,0,-0.00040443202844,8
2.88,8.83003660656495,-0.000115334771295,0.000891774966094,0.001898884452969,0.002905994183702,0.000503554887999,0.000503554887999,0.000503554887999,0.000503554887999,0.001003967,0.0010023513,0.0010085203,0.0010041054,0.0010008299,0.0010152434,0.0010017433,0.0010067264,0,0,0,0,-0.000281424184669,8
2.9,8.91030078369063,-1.40234417463522E-05,0.001010602184002,0.002035227700733,0.003059853455659,0.000512312779651,0.000512312779651,0.000512312779651,0.000512312779651,0.0010041047,0.0010025495,0.0010092051,0.0010041995,0.0010008893,0.0010163924,0.0010017542,0.0010072001,0,0,0,0,0.001022576852208,8
2.92,8.9903772021008,8.07394614288271E-05,0.001119368027915,0.002157996588511,0.003196624905272,0.000519314303961,0.000519314303961,0.000519314303961,0.000519314303961,0.0010039357,0.0010025097,0.0010086936,0.001004233,0.0010008264,0.0010156825,0.0010016236,0.0010069408,0,0,0,0,7.43737146304101E-06,8
2.94,9.07025466116271,6.72908723147156E-05,0.001084651363521,0.00210201185685,0.003119372590364,0.000508680267257,0.000508680267257,0.000508680267257,0.000508680267257,0.0010042278,0.0010025883,0.0010092171,0.001004429,0.0010008716,0.0010162776,0.0010016814,0.0010074066,0,0,0,0,0.002019954717,8
